account_id,month,target_days,targeting_priority,recommended_channel,campaign_count,outstanding_amount,dpd,risk_segment,loan_type,timezone,status,calls,answered_calls,call_seconds,complaints,contact_proxy
ACC0015370,2026-07,1,3.0,SMS,1,4394.39,75,NPA,PERSONAL,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0015371,2026-05,1,2.0,WHATSAPP,1,372460.08,5,MEDIUM,CONSUMER,Asia/Kolkata,PAID,1.0,0.0,48.0,0.0,0.0
ACC0015371,2026-06,1,9.0,VOICE,1,372460.08,5,MEDIUM,CONSUMER,Asia/Kolkata,PAID,1.0,0.0,160.0,0.0,0.0
ACC0015372,2026-04,1,8.0,WHATSAPP,1,382887.01,45,LOW,CONSUMER,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015373,2026-01,1,6.0,WHATSAPP,1,630192.94,75,NPA,PERSONAL,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015373,2026-04,1,6.0,FIELD,1,630192.94,75,NPA,PERSONAL,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015374,2026-08,1,3.0,WHATSAPP,1,111543.71,15,LOW,CONSUMER,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015375,2026-01,1,7.0,WHATSAPP,1,178927.0,1,LOW,BNPL,UTC,PAID,1.0,0.0,734.0,1.0,0.0
ACC0015375,2026-06,1,3.0,SMS,1,178927.0,1,LOW,BNPL,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0015376,2026-05,1,10.0,WHATSAPP,1,687514.1,1,NPA,BNPL,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015376,2026-07,1,3.0,SMS,1,687514.1,1,NPA,BNPL,Asia/Dubai,WRITEOFF,1.0,0.0,487.0,0.0,0.0
ACC0015377,2026-06,1,1.0,VOICE,1,26115.51,75,HIGH,AUTO,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015381,2026-03,2,3.0,FIELD,2,169415.15,0,MEDIUM,AUTO,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015382,2026-01,1,5.0,SMS,1,45327.45,90,HIGH,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015382,2026-05,1,2.0,FIELD,1,45327.45,90,HIGH,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015382,2026-07,1,10.0,SMS,1,45327.45,90,HIGH,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015383,2026-02,1,9.0,VOICE,1,522964.12,60,HIGH,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015384,2026-02,1,8.0,VOICE,1,378013.03,5,LOW,CONSUMER,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015384,2026-06,1,2.0,SMS,1,378013.03,5,LOW,CONSUMER,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015385,2026-04,1,5.0,WHATSAPP,1,646665.6,1,MEDIUM,CONSUMER,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0015385,2026-06,1,1.0,SMS,1,646665.6,1,MEDIUM,CONSUMER,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0015387,2026-01,1,1.0,VOICE,1,359854.08,90,LOW,PERSONAL,UTC,ACTIVE,1.0,0.0,253.0,0.0,0.0
ACC0015388,2026-03,1,10.0,FIELD,1,253633.53,120,LOW,BNPL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015389,2026-03,1,2.0,VOICE,1,188704.47,90,NPA,BNPL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015389,2026-06,1,5.0,SMS,1,188704.47,90,NPA,BNPL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015389,2026-08,1,9.0,FIELD,1,188704.47,90,NPA,BNPL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015390,2026-04,1,9.0,WHATSAPP,1,535051.54,5,MEDIUM,AUTO,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015391,2026-01,1,10.0,FIELD,1,544799.85,5,LOW,PERSONAL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0015391,2026-05,1,3.0,WHATSAPP,1,544799.85,5,LOW,PERSONAL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0015392,2026-04,1,8.0,VOICE,1,132139.99,60,NPA,BNPL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015392,2026-05,1,6.0,VOICE,1,132139.99,60,NPA,BNPL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015393,2026-05,1,8.0,VOICE,1,38663.95,30,NPA,BNPL,UTC,PAID,1.0,0.0,585.0,0.0,0.0
ACC0015394,2026-01,1,2.0,VOICE,1,76690.1,15,LOW,AUTO,Asia/Dubai,WRITEOFF,1.0,0.0,102.0,0.0,0.0
ACC0015394,2026-05,1,8.0,VOICE,1,76690.1,15,LOW,AUTO,Asia/Dubai,WRITEOFF,1.0,1.0,496.0,0.0,1.0
ACC0015395,2026-01,1,5.0,SMS,1,220264.09,30,LOW,CONSUMER,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0015398,2026-02,1,8.0,SMS,1,621611.35,1,HIGH,AUTO,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0015398,2026-04,1,8.0,WHATSAPP,1,621611.35,1,HIGH,AUTO,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0015399,2026-02,1,1.0,WHATSAPP,1,178935.08,15,NPA,BNPL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0015399,2026-06,1,2.0,FIELD,1,178935.08,15,NPA,BNPL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0015400,2026-03,1,8.0,WHATSAPP,1,217047.36,90,HIGH,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015400,2026-06,1,1.0,SMS,1,217047.36,90,HIGH,PERSONAL,UTC,CLOSED,1.0,0.0,586.0,0.0,0.0
ACC0015400,2026-07,1,10.0,WHATSAPP,1,217047.36,90,HIGH,PERSONAL,UTC,CLOSED,2.0,0.0,1292.0,0.0,0.0
ACC0015400,2026-08,1,3.0,SMS,1,217047.36,90,HIGH,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015401,2026-07,1,10.0,FIELD,1,537609.7,5,HIGH,CONSUMER,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0015402,2026-07,1,8.0,VOICE,1,481690.05,0,NPA,BNPL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015403,2026-01,2,7.5,SMS,2,470736.2,90,MEDIUM,AUTO,Asia/Dubai,WRITEOFF,1.0,0.0,197.0,0.0,0.0
ACC0015405,2026-06,1,4.0,FIELD,1,128912.67,1,HIGH,PERSONAL,Asia/Dubai,CLOSED,2.0,1.0,159.0,0.0,0.5
ACC0015407,2026-01,1,4.0,FIELD,1,397052.9,75,MEDIUM,AUTO,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0015408,2026-01,1,7.0,WHATSAPP,1,698951.15,30,NPA,BNPL,Asia/Kolkata,WRITEOFF,1.0,1.0,842.0,0.0,1.0
ACC0015408,2026-06,2,7.0,VOICE,2,698951.15,30,NPA,BNPL,Asia/Kolkata,WRITEOFF,1.0,0.0,426.0,0.0,0.0
ACC0015409,2026-07,1,9.0,VOICE,1,698505.02,5,LOW,PERSONAL,Asia/Kolkata,WRITEOFF,1.0,0.0,591.0,0.0,0.0
ACC0015410,2026-05,1,8.0,VOICE,1,454674.54,45,LOW,BNPL,Asia/Kolkata,PAID,1.0,0.0,510.0,1.0,0.0
ACC0015411,2026-06,1,2.0,FIELD,1,435921.29,180,NPA,CONSUMER,UTC,ACTIVE,1.0,0.0,60.0,0.0,0.0
ACC0015412,2026-03,1,2.0,FIELD,1,367678.57,15,HIGH,CREDIT_CARD,Asia/Kolkata,CLOSED,1.0,0.0,682.0,0.0,0.0
ACC0015412,2026-05,1,10.0,SMS,1,367678.57,15,HIGH,CREDIT_CARD,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0015412,2026-06,1,4.0,WHATSAPP,1,367678.57,15,HIGH,CREDIT_CARD,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0015413,2026-02,1,5.0,SMS,1,491201.63,30,NPA,PERSONAL,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0015413,2026-06,1,8.0,VOICE,1,491201.63,30,NPA,PERSONAL,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0015413,2026-08,1,4.0,FIELD,1,491201.63,30,NPA,PERSONAL,UTC,PAID,1.0,0.0,845.0,0.0,0.0
ACC0015415,2026-01,1,2.0,FIELD,1,303358.27,60,NPA,AUTO,Asia/Kolkata,CLOSED,0.0,0.0,0.0,1.0,
ACC0015415,2026-03,1,1.0,WHATSAPP,1,303358.27,60,NPA,AUTO,Asia/Kolkata,CLOSED,1.0,0.0,831.0,0.0,0.0
ACC0015416,2026-01,1,3.0,SMS,1,561494.59,60,HIGH,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015416,2026-03,1,4.0,SMS,1,561494.59,60,HIGH,PERSONAL,UTC,CLOSED,2.0,0.0,1149.0,0.0,0.0
ACC0015417,2026-02,1,10.0,FIELD,1,396121.67,5,MEDIUM,BNPL,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0015418,2026-01,1,1.0,VOICE,1,231110.04,15,NPA,AUTO,Asia/Kolkata,WRITEOFF,1.0,0.0,0.0,0.0,0.0
ACC0015419,2026-02,2,4.5,FIELD,2,447625.61,75,NPA,PERSONAL,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0015419,2026-04,1,1.0,WHATSAPP,1,447625.61,75,NPA,PERSONAL,UTC,PAID,1.0,0.0,234.0,0.0,0.0
ACC0015420,2026-02,1,5.0,WHATSAPP,1,170068.9,60,HIGH,AUTO,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0015420,2026-07,1,7.0,WHATSAPP,1,170068.9,60,HIGH,AUTO,Asia/Dubai,PAID,1.0,0.0,643.0,0.0,0.0
ACC0015421,2026-02,1,2.0,SMS,1,507640.63,60,LOW,BNPL,UTC,CLOSED,1.0,0.0,601.0,0.0,0.0
ACC0015422,2026-05,1,1.0,WHATSAPP,1,646506.12,60,NPA,CONSUMER,UTC,ACTIVE,2.0,1.0,1069.0,0.0,0.5
ACC0015423,2026-05,1,10.0,FIELD,1,111567.33,120,LOW,BNPL,UTC,PAID,1.0,1.0,217.0,0.0,1.0
ACC0015425,2026-01,1,8.0,VOICE,1,279828.28,5,LOW,CONSUMER,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015425,2026-06,1,1.0,WHATSAPP,1,279828.28,5,LOW,CONSUMER,UTC,ACTIVE,1.0,0.0,536.0,0.0,0.0
ACC0015426,2026-03,1,4.0,FIELD,1,147220.39,75,MEDIUM,AUTO,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0015427,2026-02,1,4.0,FIELD,1,238397.82,90,LOW,AUTO,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015427,2026-06,1,9.0,FIELD,1,238397.82,90,LOW,AUTO,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015428,2026-01,1,5.0,VOICE,1,312765.51,75,HIGH,AUTO,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0015428,2026-04,1,1.0,SMS,1,312765.51,75,HIGH,AUTO,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0015429,2026-01,1,3.0,FIELD,1,510593.13,5,LOW,CREDIT_CARD,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015430,2026-03,1,7.0,WHATSAPP,1,154223.66,45,LOW,AUTO,Asia/Dubai,PAID,1.0,0.0,335.0,0.0,0.0
ACC0015430,2026-06,1,1.0,FIELD,1,154223.66,45,LOW,AUTO,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0015431,2026-03,1,7.0,WHATSAPP,1,599610.6,5,LOW,CONSUMER,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015431,2026-04,1,10.0,FIELD,1,599610.6,5,LOW,CONSUMER,Asia/Kolkata,ACTIVE,1.0,0.0,576.0,0.0,0.0
ACC0015431,2026-05,1,6.0,VOICE,1,599610.6,5,LOW,CONSUMER,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015432,2026-04,1,3.0,FIELD,1,303537.67,5,NPA,AUTO,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015432,2026-05,1,7.0,FIELD,1,303537.67,5,NPA,AUTO,Asia/Dubai,WRITEOFF,1.0,0.0,632.0,0.0,0.0
ACC0015432,2026-07,1,10.0,WHATSAPP,1,303537.67,5,NPA,AUTO,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015434,2026-05,1,7.0,VOICE,1,559961.39,1,MEDIUM,CONSUMER,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0015434,2026-07,1,6.0,WHATSAPP,1,559961.39,1,MEDIUM,CONSUMER,UTC,PAID,1.0,0.0,434.0,0.0,0.0
ACC0015435,2026-01,1,6.0,FIELD,1,348561.82,75,HIGH,PERSONAL,Asia/Kolkata,ACTIVE,1.0,0.0,164.0,0.0,0.0
ACC0015435,2026-04,1,6.0,FIELD,1,348561.82,75,HIGH,PERSONAL,Asia/Kolkata,ACTIVE,1.0,0.0,444.0,0.0,0.0
ACC0015435,2026-06,1,3.0,FIELD,1,348561.82,75,HIGH,PERSONAL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015436,2026-01,1,3.0,FIELD,1,356628.88,120,MEDIUM,AUTO,UTC,ACTIVE,1.0,0.0,722.0,0.0,0.0
ACC0015436,2026-04,2,6.5,VOICE,2,356628.88,120,MEDIUM,AUTO,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015436,2026-05,1,6.0,FIELD,1,356628.88,120,MEDIUM,AUTO,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015437,2026-06,1,6.0,SMS,1,555732.03,45,HIGH,CREDIT_CARD,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015438,2026-03,1,9.0,FIELD,1,523534.06,30,MEDIUM,CONSUMER,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0015439,2026-01,1,8.0,SMS,1,547248.41,0,LOW,BNPL,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015439,2026-03,1,9.0,SMS,1,547248.41,0,LOW,BNPL,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015440,2026-01,1,1.0,SMS,1,517239.98,30,LOW,BNPL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0015440,2026-03,1,1.0,FIELD,1,517239.98,30,LOW,BNPL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0015440,2026-06,1,2.0,VOICE,1,517239.98,30,LOW,BNPL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0015441,2026-04,1,10.0,SMS,1,11865.96,5,LOW,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015442,2026-01,1,8.0,VOICE,1,468307.28,30,MEDIUM,BNPL,Asia/Kolkata,WRITEOFF,1.0,0.0,15.0,0.0,0.0
ACC0015442,2026-04,2,4.0,VOICE,2,468307.28,30,MEDIUM,BNPL,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015442,2026-06,1,4.0,WHATSAPP,1,468307.28,30,MEDIUM,BNPL,Asia/Kolkata,WRITEOFF,1.0,1.0,397.0,0.0,1.0
ACC0015442,2026-07,1,1.0,WHATSAPP,1,468307.28,30,MEDIUM,BNPL,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015445,2026-01,1,5.0,FIELD,1,80102.1,5,NPA,CONSUMER,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015447,2026-04,1,9.0,SMS,1,560748.32,0,NPA,CREDIT_CARD,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0015447,2026-05,1,8.0,FIELD,1,560748.32,0,NPA,CREDIT_CARD,Asia/Kolkata,PAID,1.0,0.0,512.0,0.0,0.0
ACC0015447,2026-07,1,8.0,SMS,1,560748.32,0,NPA,CREDIT_CARD,Asia/Kolkata,PAID,1.0,1.0,361.0,0.0,1.0
ACC0015448,2026-07,2,1.5,FIELD,2,57355.08,120,MEDIUM,AUTO,Asia/Kolkata,PAID,1.0,0.0,344.0,0.0,0.0
ACC0015449,2026-02,1,4.0,VOICE,1,512318.06,45,LOW,CONSUMER,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015450,2026-03,1,6.0,VOICE,1,559190.03,0,LOW,CREDIT_CARD,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015451,2026-04,1,8.0,WHATSAPP,1,467463.57,180,LOW,PERSONAL,UTC,ACTIVE,1.0,0.0,239.0,0.0,0.0
ACC0015452,2026-01,1,10.0,FIELD,1,480396.39,30,LOW,AUTO,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015452,2026-03,1,4.0,SMS,1,480396.39,30,LOW,AUTO,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015452,2026-07,1,1.0,FIELD,1,480396.39,30,LOW,AUTO,UTC,CLOSED,1.0,0.0,231.0,0.0,0.0
ACC0015453,2026-01,1,2.0,WHATSAPP,1,144862.71,75,HIGH,AUTO,UTC,ACTIVE,1.0,1.0,275.0,0.0,1.0
ACC0015453,2026-04,2,8.0,SMS,2,144862.71,75,HIGH,AUTO,UTC,ACTIVE,2.0,1.0,1272.0,0.0,0.5
ACC0015453,2026-06,1,4.0,WHATSAPP,1,144862.71,75,HIGH,AUTO,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015456,2026-03,1,10.0,SMS,1,618277.91,5,NPA,PERSONAL,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015456,2026-06,1,5.0,SMS,1,618277.91,5,NPA,PERSONAL,Asia/Kolkata,WRITEOFF,1.0,0.0,623.0,0.0,0.0
ACC0015458,2026-01,1,9.0,SMS,1,557412.69,180,MEDIUM,CREDIT_CARD,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015458,2026-02,1,8.0,SMS,1,557412.69,180,MEDIUM,CREDIT_CARD,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015458,2026-04,1,7.0,VOICE,1,557412.69,180,MEDIUM,CREDIT_CARD,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015458,2026-06,1,8.0,WHATSAPP,1,557412.69,180,MEDIUM,CREDIT_CARD,UTC,WRITEOFF,1.0,0.0,466.0,0.0,0.0
ACC0015459,2026-01,1,1.0,FIELD,1,502164.72,120,HIGH,AUTO,Asia/Kolkata,PAID,1.0,1.0,784.0,0.0,1.0
ACC0015460,2026-02,1,2.0,SMS,1,538675.86,15,LOW,PERSONAL,UTC,ACTIVE,2.0,0.0,1136.0,0.0,0.0
ACC0015460,2026-05,1,5.0,VOICE,1,538675.86,15,LOW,PERSONAL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015461,2026-02,1,5.0,VOICE,1,435719.12,90,MEDIUM,AUTO,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015461,2026-07,1,5.0,VOICE,1,435719.12,90,MEDIUM,AUTO,UTC,WRITEOFF,1.0,0.0,262.0,0.0,0.0
ACC0015462,2026-01,1,8.0,VOICE,1,4363.95,90,NPA,AUTO,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015462,2026-03,1,6.0,VOICE,1,4363.95,90,NPA,AUTO,UTC,ACTIVE,1.0,0.0,285.0,0.0,0.0
ACC0015462,2026-06,1,8.0,SMS,1,4363.95,90,NPA,AUTO,UTC,ACTIVE,1.0,0.0,218.0,0.0,0.0
ACC0015463,2026-01,1,7.0,SMS,1,564481.32,45,MEDIUM,CREDIT_CARD,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015463,2026-05,1,4.0,VOICE,1,564481.32,45,MEDIUM,CREDIT_CARD,Asia/Kolkata,ACTIVE,2.0,0.0,482.0,0.0,0.0
ACC0015463,2026-07,1,7.0,SMS,1,564481.32,45,MEDIUM,CREDIT_CARD,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,1.0,
ACC0015464,2026-05,1,3.0,SMS,1,230242.17,90,LOW,PERSONAL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015465,2026-01,1,9.0,FIELD,1,282972.55,15,NPA,PERSONAL,Asia/Kolkata,WRITEOFF,2.0,0.0,1648.0,0.0,0.0
ACC0015465,2026-04,1,6.0,WHATSAPP,1,282972.55,15,NPA,PERSONAL,Asia/Kolkata,WRITEOFF,1.0,0.0,104.0,1.0,0.0
ACC0015466,2026-01,1,2.0,SMS,1,438728.52,45,LOW,AUTO,UTC,PAID,1.0,0.0,102.0,0.0,0.0
ACC0015466,2026-05,1,4.0,VOICE,1,438728.52,45,LOW,AUTO,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0015466,2026-08,1,4.0,SMS,1,438728.52,45,LOW,AUTO,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0015467,2026-06,1,10.0,SMS,1,488241.89,180,MEDIUM,AUTO,UTC,CLOSED,2.0,1.0,619.0,0.0,0.5
ACC0015468,2026-05,1,2.0,SMS,1,240382.66,30,HIGH,PERSONAL,UTC,CLOSED,2.0,1.0,1216.0,0.0,0.5
ACC0015468,2026-07,1,4.0,SMS,1,240382.66,30,HIGH,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015469,2026-01,1,4.0,SMS,1,438738.25,15,MEDIUM,PERSONAL,UTC,CLOSED,1.0,0.0,5.0,0.0,0.0
ACC0015469,2026-05,1,9.0,VOICE,1,438738.25,15,MEDIUM,PERSONAL,UTC,CLOSED,1.0,0.0,724.0,0.0,0.0
ACC0015469,2026-07,1,3.0,SMS,1,438738.25,15,MEDIUM,PERSONAL,UTC,CLOSED,1.0,1.0,844.0,0.0,1.0
ACC0015471,2026-02,1,8.0,WHATSAPP,1,23961.1,1,LOW,AUTO,UTC,WRITEOFF,1.0,1.0,117.0,0.0,1.0
ACC0015472,2026-04,1,9.0,FIELD,1,363635.27,1,HIGH,AUTO,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0015473,2026-04,1,3.0,SMS,1,644333.39,90,HIGH,AUTO,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0015474,2026-02,1,6.0,WHATSAPP,1,258433.08,5,LOW,AUTO,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015475,2026-01,1,4.0,WHATSAPP,1,652543.02,5,HIGH,AUTO,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015475,2026-04,1,2.0,SMS,1,652543.02,5,HIGH,AUTO,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015476,2026-05,1,1.0,SMS,1,388730.76,120,LOW,CONSUMER,UTC,ACTIVE,1.0,1.0,727.0,0.0,1.0
ACC0015478,2026-07,1,6.0,SMS,1,414959.5,15,LOW,BNPL,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0015479,2026-01,1,5.0,FIELD,1,573292.6,75,LOW,CONSUMER,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015479,2026-04,1,5.0,VOICE,1,573292.6,75,LOW,CONSUMER,UTC,CLOSED,1.0,0.0,596.0,0.0,0.0
ACC0015479,2026-06,1,5.0,FIELD,1,573292.6,75,LOW,CONSUMER,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015479,2026-07,2,6.0,SMS,2,573292.6,75,LOW,CONSUMER,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015480,2026-07,1,1.0,FIELD,1,405690.07,30,MEDIUM,BNPL,Asia/Dubai,ACTIVE,1.0,1.0,582.0,0.0,1.0
ACC0015483,2026-07,1,4.0,VOICE,1,581771.95,45,NPA,PERSONAL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015486,2026-07,1,1.0,SMS,1,142790.19,30,NPA,BNPL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015488,2026-03,1,8.0,FIELD,1,513490.81,45,LOW,PERSONAL,UTC,ACTIVE,1.0,1.0,376.0,0.0,1.0
ACC0015488,2026-06,2,9.0,VOICE,2,513490.81,45,LOW,PERSONAL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015488,2026-07,1,3.0,WHATSAPP,1,513490.81,45,LOW,PERSONAL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015489,2026-03,1,6.0,SMS,1,140129.22,90,NPA,CREDIT_CARD,Asia/Dubai,ACTIVE,1.0,0.0,243.0,0.0,0.0
ACC0015490,2026-04,1,1.0,VOICE,1,325037.52,45,HIGH,PERSONAL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015490,2026-06,1,2.0,SMS,1,325037.52,45,HIGH,PERSONAL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015490,2026-08,1,9.0,SMS,1,325037.52,45,HIGH,PERSONAL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015491,2026-04,1,2.5,SMS,2,646796.88,45,LOW,AUTO,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015492,2026-06,1,3.0,SMS,1,534144.57,90,LOW,PERSONAL,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0015493,2026-01,1,3.0,SMS,1,415185.37,180,HIGH,BNPL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0015493,2026-04,1,1.0,FIELD,1,415185.37,180,HIGH,BNPL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0015494,2026-02,1,10.0,VOICE,1,366670.36,30,MEDIUM,PERSONAL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015494,2026-05,1,4.0,WHATSAPP,1,366670.36,30,MEDIUM,PERSONAL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015494,2026-07,1,10.0,FIELD,1,366670.36,30,MEDIUM,PERSONAL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0015495,2026-03,2,8.5,FIELD,2,524480.23,60,NPA,BNPL,UTC,CLOSED,2.0,0.0,857.0,0.0,0.0
ACC0015495,2026-04,1,7.0,FIELD,1,524480.23,60,NPA,BNPL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015497,2026-04,1,6.0,WHATSAPP,1,182656.48,0,MEDIUM,AUTO,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015497,2026-06,1,1.0,WHATSAPP,1,182656.48,0,MEDIUM,AUTO,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0015499,2026-03,1,5.0,WHATSAPP,1,649244.5,45,MEDIUM,BNPL,Asia/Dubai,CLOSED,2.0,1.0,1688.0,0.0,0.5
ACC0015503,2026-05,1,8.0,WHATSAPP,1,274167.8,0,NPA,BNPL,UTC,CLOSED,0.0,0.0,0.0,0.0,
